customer_id,name,email,phone,address,city,state,segment,risk_rating,created_date,status
CUST000204,Charles Hernandez,charles.hernandez@yahoo.com,+1-329-604-4515,4774 Hernandez Street,Seattle,WA,business,medium,2024-05-30,active
CUST000205,William Garcia,william.garcia@outlook.com,+1-698-263-6595,1376 Garcia Street,Portland,OR,retail,high,2024-05-29,active
CUST000206,Linda Rodriguez,linda.rodriguez@yahoo.com,+1-695-967-4597,4382 Rodriguez Street,Denver,CO,business,high,2021-05-14,inactive
CUST000207,William Hernandez,william.hernandez@email.com,+1-595-538-1234,392 Hernandez Street,Dallas,TX,retail,low,2020-11-17,active
CUST000208,Sophia Wilson,sophia.wilson@email.com,+1-358-690-4436,9487 Wilson Street,New York,NY,private,medium,2025-12-06,inactive
CUST000209,Mary Anderson,mary.anderson@gmail.com,+1-808-151-9015,9246 Anderson Street,Austin,TX,premium,medium,2023-11-18,active
CUST000210,Ava Miller,ava.miller@yahoo.com,+1-926-595-6026,8141 Miller Street,Jacksonville,FL,retail,low,2023-08-29,active
CUST000211,Joseph Johnson,joseph.johnson@email.com,+1-731-604-1733,9777 Johnson Street,San Jose,CA,premium,medium,2020-03-04,active
CUST000212,James Thompson,james.thompson@yahoo.com,+1-281-993-8275,3834 Thompson Street,Phoenix,AZ,premium,low,2020-07-24,active
CUST000213,Michael Miller,michael.miller@yahoo.com,+1-878-669-2588,6272 Miller Street,Denver,CO,private,low,2021-09-07,active
CUST000214,Barbara Brown,barbara.brown@gmail.com,+1-289-658-9764,8418 Brown Street,Phoenix,AZ,business,low,2021-05-21,active
CUST000215,David Davis,david.davis@gmail.com,+1-592-865-9538,1795 Davis Street,Jacksonville,FL,premium,medium,2020-10-15,active
CUST000216,Karen Wilson,karen.wilson@outlook.com,+1-826-675-9214,5036 Wilson Street,Denver,CO,business,high,2020-10-28,active
CUST000217,Sophia Martin,sophia.martin@gmail.com,+1-592-728-5805,7308 Martin Street,Denver,CO,business,medium,2024-05-18,active
CUST000218,Joseph Hernandez,joseph.hernandez@outlook.com,+1-552-400-2095,302 Hernandez Street,Los Angeles,CA,private,high,2025-03-10,active
CUST000219,Susan Lee,susan.lee@yahoo.com,+1-608-213-8226,7440 Lee Street,Austin,TX,retail,high,2020-04-12,active
CUST000220,John Martinez,john.martinez@gmail.com,+1-732-108-2784,8485 Martinez Street,Houston,TX,premium,low,2024-04-05,active
CUST000221,Jennifer Miller,jennifer.miller@yahoo.com,+1-634-984-4433,896 Miller Street,Jacksonville,FL,retail,medium,2020-02-14,active
CUST000222,Jessica Martin,jessica.martin@yahoo.com,+1-894-221-2454,2073 Martin Street,San Antonio,TX,premium,high,2023-05-03,active
CUST000223,Jennifer Hernandez,jennifer.hernandez@yahoo.com,+1-880-284-1971,8880 Hernandez Street,Houston,TX,premium,low,2024-09-22,active
CUST000224,James Hernandez,james.hernandez@outlook.com,+1-721-801-3900,2085 Hernandez Street,Jacksonville,FL,business,high,2023-12-24,active
CUST000225,Ava Jackson,ava.jackson@outlook.com,+1-853-233-7023,5745 Jackson Street,Denver,CO,premium,medium,2021-01-26,active
CUST000226,Elizabeth Lee,elizabeth.lee@gmail.com,+1-265-681-7107,9865 Lee Street,San Diego,CA,private,low,2021-09-18,active
CUST000227,Charles Hernandez,charles.hernandez@gmail.com,+1-985-114-2791,3066 Hernandez Street,Fort Worth,TX,premium,high,2025-08-14,active
CUST000228,Jessica Davis,jessica.davis@outlook.com,+1-575-433-2009,9239 Davis Street,Seattle,WA,retail,low,2024-04-13,active
CUST000229,Patricia Garcia,patricia.garcia@yahoo.com,+1-666-876-7801,4545 Garcia Street,Portland,OR,private,medium,2020-10-05,active
CUST000230,Elizabeth Brown,elizabeth.brown@outlook.com,+1-834-309-1380,9217 Brown Street,Denver,CO,premium,low,2022-06-04,active
CUST000231,James Martinez,james.martinez@email.com,+1-615-473-3587,5614 Martinez Street,Chicago,IL,retail,low,2023-10-19,closed
CUST000232,Susan Rodriguez,susan.rodriguez@email.com,+1-746-183-2202,2996 Rodriguez Street,Detroit,MI,premium,low,2023-07-07,active
CUST000233,Sarah Anderson,sarah.anderson@gmail.com,+1-622-547-7437,9817 Anderson Street,Austin,TX,premium,medium,2021-05-24,active
CUST000234,Jessica Smith,jessica.smith@outlook.com,+1-285-515-4378,9256 Smith Street,New York,NY,retail,medium,2023-06-15,active
CUST000235,Ava Jackson,ava.jackson@outlook.com,+1-755-696-5460,4499 Jackson Street,Dallas,TX,business,medium,2024-09-26,active
CUST000236,Barbara Smith,barbara.smith@outlook.com,+1-309-532-3953,1579 Smith Street,Austin,TX,retail,high,2022-03-04,active
CUST000237,Oliver Davis,oliver.davis@gmail.com,+1-766-221-5966,2094 Davis Street,Dallas,TX,retail,medium,2020-06-06,active
CUST000238,David Taylor,david.taylor@yahoo.com,+1-896-338-7478,9709 Taylor Street,Portland,OR,private,high,2024-05-08,active
CUST000239,Richard Brown,richard.brown@gmail.com,+1-336-999-1466,4151 Brown Street,Jacksonville,FL,retail,medium,2021-10-12,inactive
CUST000240,Emma Miller,emma.miller@gmail.com,+1-386-363-4816,7434 Miller Street,Fort Worth,TX,business,medium,2022-01-17,active
CUST000241,Karen Johnson,karen.johnson@yahoo.com,+1-878-825-4874,4055 Johnson Street,Chicago,IL,business,high,2020-06-28,active
CUST000242,William Davis,william.davis@yahoo.com,+1-616-849-5258,968 Davis Street,Columbus,OH,business,high,2025-03-19,inactive
CUST000243,Patricia Thompson,patricia.thompson@yahoo.com,+1-952-911-3130,9674 Thompson Street,San Antonio,TX,business,low,2023-12-01,active
CUST000244,Jessica Jones,jessica.jones@gmail.com,+1-263-232-5969,992 Jones Street,Jacksonville,FL,retail,medium,2024-04-09,active
CUST000245,Jessica Anderson,jessica.anderson@gmail.com,+1-695-533-6798,5419 Anderson Street,San Antonio,TX,retail,medium,2024-08-30,active
CUST000246,John Lopez,john.lopez@yahoo.com,+1-829-989-2477,7258 Lopez Street,Chicago,IL,premium,high,2021-12-13,active
CUST000247,David Jones,david.jones@yahoo.com,+1-360-831-1632,3878 Jones Street,Boston,MA,premium,low,2020-10-15,active
CUST000248,Thomas Jones,thomas.jones@outlook.com,+1-812-405-2186,946 Jones Street,Detroit,MI,premium,high,2024-03-28,closed
CUST000249,Sophia Hernandez,sophia.hernandez@outlook.com,+1-212-907-1586,8247 Hernandez Street,Denver,CO,private,high,2025-12-09,inactive
CUST000250,Barbara Martin,barbara.martin@email.com,+1-662-702-2442,5163 Martin Street,New York,NY,business,medium,2023-11-18,active
CUST000251,Sarah Smith,sarah.smith@gmail.com,+1-234-842-5612,3177 Smith Street,Jacksonville,FL,retail,low,2025-02-08,closed
CUST000252,Robert Brown,robert.brown@gmail.com,+1-738-777-5186,3916 Brown Street,Fort Worth,TX,private,high,2025-06-26,active
CUST000253,Elizabeth Thompson,elizabeth.thompson@email.com,+1-428-265-9749,2844 Thompson Street,Houston,TX,business,low,2023-11-05,active
CUST000254,Karen Thompson,karen.thompson@gmail.com,+1-610-649-8952,203 Thompson Street,Houston,TX,retail,high,2023-04-03,active
CUST000255,Robert Garcia,robert.garcia@gmail.com,+1-306-663-3298,8562 Garcia Street,Seattle,WA,business,medium,2025-05-04,inactive
CUST000256,Ava Taylor,ava.taylor@gmail.com,+1-527-126-9533,1603 Taylor Street,Chicago,IL,retail,medium,2024-09-27,active
CUST000257,Richard Jones,richard.jones@gmail.com,+1-979-328-8768,7123 Jones Street,Dallas,TX,business,low,2023-08-16,active
CUST000258,Mary Lee,mary.lee@yahoo.com,+1-870-276-6709,3295 Lee Street,Jacksonville,FL,private,high,2020-12-07,active
CUST000259,Barbara Thomas,barbara.thomas@gmail.com,+1-570-684-5052,1125 Thomas Street,Seattle,WA,private,medium,2025-05-20,closed
CUST000260,Mary Martinez,mary.martinez@outlook.com,+1-316-425-7374,5580 Martinez Street,Boston,MA,premium,medium,2020-07-06,active
CUST000261,Patricia Anderson,patricia.anderson@yahoo.com,+1-811-945-5137,3937 Anderson Street,New York,NY,retail,high,2022-06-15,active
CUST000262,Elizabeth Lopez,elizabeth.lopez@gmail.com,+1-324-305-2097,8439 Lopez Street,Phoenix,AZ,premium,medium,2023-02-08,active
CUST000263,Richard Thompson,richard.thompson@yahoo.com,+1-697-306-4127,9865 Thompson Street,San Diego,CA,private,high,2021-03-30,active
CUST000264,Thomas Johnson,thomas.johnson@yahoo.com,+1-707-121-8685,8893 Johnson Street,Charlotte,NC,business,medium,2020-06-04,inactive
CUST000265,Noah Taylor,noah.taylor@email.com,+1-957-531-3368,4885 Taylor Street,Charlotte,NC,premium,medium,2020-03-16,active
CUST000266,William Gonzalez,william.gonzalez@gmail.com,+1-551-551-6101,6219 Gonzalez Street,Fort Worth,TX,retail,high,2024-12-30,active
CUST000267,Robert Anderson,robert.anderson@outlook.com,+1-862-397-6705,7270 Anderson Street,Phoenix,AZ,premium,medium,2021-06-17,active
CUST000268,Mary Johnson,mary.johnson@email.com,+1-469-138-8519,9247 Johnson Street,San Jose,CA,business,high,2021-10-27,active
CUST000269,James Garcia,james.garcia@email.com,+1-228-877-4368,3736 Garcia Street,Austin,TX,retail,high,2023-04-26,active
CUST000270,Joseph Davis,joseph.davis@outlook.com,+1-773-779-5391,2048 Davis Street,Philadelphia,PA,business,high,2024-10-08,active
CUST000271,Ava Moore,ava.moore@gmail.com,+1-437-785-1308,3757 Moore Street,San Jose,CA,retail,high,2024-04-19,active
CUST000272,Oliver Jones,oliver.jones@email.com,+1-741-948-2045,4525 Jones Street,Boston,MA,business,medium,2020-05-15,active
CUST000273,Michael Garcia,michael.garcia@email.com,+1-204-479-6242,2800 Garcia Street,Denver,CO,premium,low,2022-05-07,active
CUST000274,David Jones,david.jones@yahoo.com,+1-814-718-5358,2160 Jones Street,New York,NY,private,high,2023-06-14,active
CUST000275,Jessica Lopez,jessica.lopez@email.com,+1-496-728-6681,5518 Lopez Street,Austin,TX,business,high,2024-02-23,active
CUST000276,Jennifer Jones,jennifer.jones@yahoo.com,+1-334-174-6884,8853 Jones Street,Houston,TX,retail,high,2021-02-05,active
CUST000277,Linda Lopez,linda.lopez@outlook.com,+1-901-184-9845,8747 Lopez Street,Dallas,TX,retail,high,2024-12-18,active
CUST000278,William Lee,william.lee@gmail.com,+1-999-824-6436,6602 Lee Street,Philadelphia,PA,retail,low,2023-09-01,closed
CUST000279,Michael Anderson,michael.anderson@outlook.com,+1-709-192-5029,6821 Anderson Street,San Antonio,TX,private,medium,2020-02-06,active
CUST000280,Jennifer Jones,jennifer.jones@gmail.com,+1-857-492-3014,6214 Jones Street,San Diego,CA,private,medium,2021-06-19,active
CUST000281,James Anderson,james.anderson@email.com,+1-420-822-9472,1995 Anderson Street,Portland,OR,premium,low,2025-10-06,active
CUST000282,Noah Smith,noah.smith@yahoo.com,+1-316-277-5619,300 Smith Street,Boston,MA,premium,medium,2022-03-23,active
CUST000283,Charles Martin,charles.martin@yahoo.com,+1-900-496-5112,4433 Martin Street,Dallas,TX,retail,low,2025-08-17,active
CUST000284,David Hernandez,david.hernandez@email.com,+1-384-146-5737,9447 Hernandez Street,Detroit,MI,retail,low,2020-08-08,active
CUST000285,Noah Taylor,noah.taylor@yahoo.com,+1-733-693-4611,4962 Taylor Street,New York,NY,premium,low,2020-06-21,inactive
CUST000286,Richard Thomas,richard.thomas@gmail.com,+1-279-739-1227,798 Thomas Street,San Diego,CA,retail,medium,2022-12-31,active
CUST000287,John Williams,john.williams@yahoo.com,+1-495-671-9175,2425 Williams Street,Houston,TX,business,high,2021-10-20,active
CUST000288,Joseph Brown,joseph.brown@gmail.com,+1-908-769-6388,7369 Brown Street,Boston,MA,retail,high,2024-12-18,active
CUST000289,Linda Martinez,linda.martinez@gmail.com,+1-231-268-5868,7383 Martinez Street,Columbus,OH,retail,low,2020-08-24,active
CUST000290,Barbara Thompson,barbara.thompson@outlook.com,+1-412-867-6534,6807 Thompson Street,Portland,OR,private,low,2022-07-28,active
CUST000291,Elizabeth Wilson,elizabeth.wilson@email.com,+1-566-321-1098,4085 Wilson Street,Houston,TX,retail,low,2024-03-13,closed
CUST000292,Emma Thompson,emma.thompson@outlook.com,+1-705-641-2736,3174 Thompson Street,Columbus,OH,private,high,2020-08-16,active
CUST000293,Mary Thomas,mary.thomas@outlook.com,+1-785-702-9713,1560 Thomas Street,Phoenix,AZ,business,high,2020-05-19,active
CUST000294,Michael Lopez,michael.lopez@gmail.com,+1-575-765-7173,2172 Lopez Street,Houston,TX,business,low,2021-09-28,active
CUST000295,Charles Davis,charles.davis@yahoo.com,+1-836-673-6894,5927 Davis Street,Seattle,WA,premium,high,2024-11-21,closed
CUST000296,Jennifer Thompson,jennifer.thompson@outlook.com,+1-755-309-5151,3835 Thompson Street,Columbus,OH,business,low,2025-04-01,active
CUST000297,John Moore,john.moore@email.com,+1-842-174-8043,5406 Moore Street,Seattle,WA,private,low,2025-11-05,active
CUST000298,Emma Lee,emma.lee@email.com,+1-655-566-2030,8377 Lee Street,Philadelphia,PA,private,low,2025-02-23,active
CUST000299,Charles Gonzalez,charles.gonzalez@gmail.com,+1-272-516-2906,3260 Gonzalez Street,Boston,MA,business,low,2020-12-10,active
CUST000300,John Williams,john.williams@email.com,+1-575-357-8291,6138 Williams Street,Houston,TX,business,medium,2024-06-23,active
CUST000301,Karen Rodriguez,karen.rodriguez@outlook.com,+1-748-124-2540,1403 Rodriguez Street,Chicago,IL,retail,high,2020-10-01,active
CUST000302,Susan Lopez,susan.lopez@outlook.com,+1-799-897-5517,2568 Lopez Street,Portland,OR,private,high,2025-11-20,active
CUST000303,Linda Garcia,linda.garcia@email.com,+1-484-707-3739,7197 Garcia Street,Columbus,OH,private,medium,2025-12-21,active
CUST000304,Jessica Lopez,jessica.lopez@yahoo.com,+1-595-178-1640,3571 Lopez Street,Portland,OR,business,high,2021-12-15,active
CUST000305,Sarah Smith,sarah.smith@outlook.com,+1-571-905-5909,4881 Smith Street,Seattle,WA,business,low,2024-06-15,active
CUST000306,Mary Davis,mary.davis@email.com,+1-324-466-5519,5752 Davis Street,Columbus,OH,premium,low,2025-08-07,active
CUST000307,David Miller,david.miller@yahoo.com,+1-563-670-7303,7101 Miller Street,Philadelphia,PA,business,high,2025-05-14,active
CUST000308,James Smith,james.smith@email.com,+1-448-296-9558,6530 Smith Street,Detroit,MI,business,high,2024-06-03,active
CUST000309,John Williams,john.williams@gmail.com,+1-784-605-8916,4679 Williams Street,Dallas,TX,premium,high,2025-10-22,inactive
CUST000310,Sarah Rodriguez,sarah.rodriguez@email.com,+1-315-679-9169,1738 Rodriguez Street,Columbus,OH,business,high,2023-05-14,active
CUST000311,Barbara Anderson,barbara.anderson@gmail.com,+1-990-593-2395,6510 Anderson Street,San Diego,CA,private,high,2021-08-07,active
CUST000312,Michael Taylor,michael.taylor@email.com,+1-234-824-5881,662 Taylor Street,New York,NY,retail,medium,2025-12-27,active
CUST000313,Susan Thomas,susan.thomas@yahoo.com,+1-500-679-9957,429 Thomas Street,Chicago,IL,retail,low,2020-06-22,active
CUST000314,Charles Lopez,charles.lopez@yahoo.com,+1-428-127-8370,5821 Lopez Street,Charlotte,NC,private,low,2023-12-27,closed
CUST000315,Emma Wilson,emma.wilson@yahoo.com,+1-959-805-7716,2758 Wilson Street,Boston,MA,private,low,2022-03-26,active
CUST000316,Linda Moore,linda.moore@yahoo.com,+1-612-201-8372,7796 Moore Street,San Jose,CA,private,medium,2020-04-17,active
CUST000317,Susan Moore,susan.moore@outlook.com,+1-242-365-2950,7685 Moore Street,Fort Worth,TX,private,high,2021-01-04,inactive
CUST000318,Jennifer Jones,jennifer.jones@email.com,+1-967-669-1142,1613 Jones Street,Boston,MA,premium,medium,2023-07-14,active
CUST000319,Sarah Smith,sarah.smith@gmail.com,+1-492-834-2762,2989 Smith Street,Philadelphia,PA,private,low,2023-12-21,active
CUST000320,Mary Martinez,mary.martinez@outlook.com,+1-378-953-8994,9563 Martinez Street,Seattle,WA,premium,low,2020-01-22,active
CUST000321,Sophia Lopez,sophia.lopez@outlook.com,+1-804-366-3536,4810 Lopez Street,Detroit,MI,retail,low,2023-10-15,active
CUST000322,John Thomas,john.thomas@gmail.com,+1-930-561-6235,1332 Thomas Street,Portland,OR,business,low,2025-01-20,inactive
CUST000323,Ava Wilson,ava.wilson@email.com,+1-572-868-9385,6119 Wilson Street,San Jose,CA,business,low,2025-10-23,active
CUST000324,Karen Jones,karen.jones@email.com,+1-528-787-1433,7763 Jones Street,Philadelphia,PA,private,high,2020-01-12,active
CUST000325,David White,david.white@email.com,+1-691-314-7400,5116 White Street,Detroit,MI,premium,medium,2022-04-22,active
CUST000326,Oliver Davis,oliver.davis@gmail.com,+1-770-855-7704,7453 Davis Street,Philadelphia,PA,business,medium,2023-07-17,active
CUST000327,Barbara Gonzalez,barbara.gonzalez@yahoo.com,+1-764-511-1911,3523 Gonzalez Street,San Diego,CA,retail,high,2022-11-15,active
CUST000328,William Thomas,william.thomas@email.com,+1-719-212-7752,145 Thomas Street,Fort Worth,TX,retail,high,2023-03-01,closed
CUST000329,Joseph Miller,joseph.miller@yahoo.com,+1-875-889-4179,5638 Miller Street,Philadelphia,PA,business,high,2025-02-16,active
CUST000330,Linda Martinez,linda.martinez@outlook.com,+1-937-379-4647,9796 Martinez Street,Austin,TX,retail,medium,2024-08-05,active
CUST000331,Noah Wilson,noah.wilson@outlook.com,+1-711-140-4308,2159 Wilson Street,Portland,OR,private,high,2023-11-12,active
CUST000332,Susan Wilson,susan.wilson@outlook.com,+1-438-702-4632,8108 Wilson Street,San Jose,CA,premium,high,2024-01-30,closed
CUST000333,James Moore,james.moore@outlook.com,+1-985-201-6884,9943 Moore Street,Phoenix,AZ,business,medium,2021-06-12,inactive
CUST000334,Sophia Taylor,sophia.taylor@email.com,+1-795-243-2892,8795 Taylor Street,Detroit,MI,retail,low,2022-12-29,active
CUST000335,Linda Martinez,linda.martinez@outlook.com,+1-851-745-7259,7917 Martinez Street,New York,NY,business,medium,2022-11-02,active
CUST000336,Sarah Moore,sarah.moore@gmail.com,+1-858-868-8766,2704 Moore Street,Columbus,OH,business,high,2022-06-29,closed
CUST000337,Barbara Thomas,barbara.thomas@gmail.com,+1-593-367-3447,4695 Thomas Street,Jacksonville,FL,business,low,2023-08-20,active
CUST000338,Susan Brown,susan.brown@email.com,+1-644-822-9130,3133 Brown Street,Fort Worth,TX,retail,high,2021-11-30,active
CUST000339,Richard Thomas,richard.thomas@gmail.com,+1-331-445-3226,3488 Thomas Street,San Jose,CA,retail,low,2021-06-13,active
CUST000340,Noah Anderson,noah.anderson@outlook.com,+1-630-109-6766,9437 Anderson Street,Austin,TX,retail,high,2022-05-19,inactive
CUST000341,Noah Thomas,noah.thomas@gmail.com,+1-281-403-1823,2235 Thomas Street,Fort Worth,TX,private,high,2023-05-29,active
CUST000342,Michael White,michael.white@gmail.com,+1-970-428-2000,3749 White Street,San Antonio,TX,business,high,2020-04-24,active
CUST000343,Susan Wilson,susan.wilson@email.com,+1-520-830-8046,6970 Wilson Street,Phoenix,AZ,retail,high,2022-09-03,closed
CUST000344,Mary Taylor,mary.taylor@gmail.com,+1-520-269-3551,4042 Taylor Street,Fort Worth,TX,retail,low,2024-02-11,active
CUST000345,Charles Thomas,charles.thomas@yahoo.com,+1-677-606-9176,6087 Thomas Street,San Antonio,TX,premium,medium,2022-10-31,active
CUST000346,Emma Lopez,emma.lopez@outlook.com,+1-667-389-4856,3363 Lopez Street,Chicago,IL,private,medium,2023-08-05,active
CUST000347,James Wilson,james.wilson@outlook.com,+1-772-766-9960,4733 Wilson Street,Phoenix,AZ,private,medium,2024-07-10,active
CUST000348,Emma Taylor,emma.taylor@gmail.com,+1-888-728-2350,7126 Taylor Street,Austin,TX,private,medium,2022-05-07,active
CUST000349,Charles Lopez,charles.lopez@email.com,+1-675-727-3293,8999 Lopez Street,Austin,TX,premium,low,2024-08-27,active
CUST000350,Michael Johnson,michael.johnson@outlook.com,+1-341-740-4599,6060 Johnson Street,Portland,OR,private,high,2022-05-18,active
CUST000351,Elizabeth Moore,elizabeth.moore@yahoo.com,+1-482-221-9693,107 Moore Street,Fort Worth,TX,premium,medium,2021-02-13,active
CUST000352,Charles Rodriguez,charles.rodriguez@email.com,+1-547-657-7226,2290 Rodriguez Street,San Jose,CA,business,low,2020-06-27,closed
CUST000353,David Martin,david.martin@outlook.com,+1-693-595-7061,7931 Martin Street,Jacksonville,FL,retail,high,2021-09-08,active
CUST000354,Jessica Johnson,jessica.johnson@email.com,+1-953-776-4281,9286 Johnson Street,San Antonio,TX,business,medium,2022-06-04,active
CUST000355,John Martin,john.martin@outlook.com,+1-932-782-5527,3072 Martin Street,Chicago,IL,retail,high,2020-03-09,active
CUST000356,Linda Williams,linda.williams@email.com,+1-644-555-1235,2103 Williams Street,Los Angeles,CA,private,medium,2024-04-26,active
CUST000357,Barbara Thompson,barbara.thompson@gmail.com,+1-490-173-4508,6634 Thompson Street,San Diego,CA,business,high,2022-12-09,inactive
CUST000358,Jessica Wilson,jessica.wilson@yahoo.com,+1-646-542-7796,4131 Wilson Street,San Antonio,TX,private,low,2022-03-16,active
CUST000359,William Miller,william.miller@gmail.com,+1-399-203-4238,6067 Miller Street,Denver,CO,private,low,2022-07-15,active
CUST000360,William Smith,william.smith@gmail.com,+1-505-210-2904,7648 Smith Street,San Jose,CA,private,medium,2024-06-14,active
CUST000361,Robert Williams,robert.williams@yahoo.com,+1-543-266-1556,477 Williams Street,Philadelphia,PA,premium,low,2021-09-12,active
CUST000362,Oliver Rodriguez,oliver.rodriguez@email.com,+1-644-625-7589,2566 Rodriguez Street,Philadelphia,PA,retail,medium,2020-09-15,inactive
CUST000363,Patricia Thompson,patricia.thompson@outlook.com,+1-384-489-2809,3358 Thompson Street,Portland,OR,private,high,2020-09-28,active
CUST000364,Robert White,robert.white@email.com,+1-799-119-5556,3445 White Street,Portland,OR,business,low,2023-06-21,active
CUST000365,Robert Hernandez,robert.hernandez@yahoo.com,+1-300-452-7145,6703 Hernandez Street,Dallas,TX,private,medium,2022-12-15,active
CUST000366,Sophia Brown,sophia.brown@gmail.com,+1-431-999-3317,7940 Brown Street,Los Angeles,CA,premium,high,2022-01-01,active
CUST000367,Joseph Anderson,joseph.anderson@outlook.com,+1-414-131-6542,9169 Anderson Street,Denver,CO,premium,low,2021-01-15,active
CUST000368,Jennifer Jackson,jennifer.jackson@yahoo.com,+1-877-227-5573,3546 Jackson Street,Austin,TX,premium,low,2022-11-04,active
CUST000369,William Martinez,william.martinez@outlook.com,+1-908-573-9260,6758 Martinez Street,Detroit,MI,private,high,2022-07-02,active
CUST000370,John Miller,john.miller@gmail.com,+1-696-196-3573,7186 Miller Street,Detroit,MI,business,high,2022-05-26,active
CUST000371,Noah Hernandez,noah.hernandez@outlook.com,+1-693-756-9907,7624 Hernandez Street,Boston,MA,business,high,2022-02-14,active
CUST000372,Emma Lee,emma.lee@outlook.com,+1-782-144-5199,4699 Lee Street,Charlotte,NC,private,high,2021-08-23,active
CUST000373,Jennifer Miller,jennifer.miller@yahoo.com,+1-779-511-3526,9226 Miller Street,Denver,CO,retail,high,2020-08-20,closed
CUST000374,Sophia Smith,sophia.smith@gmail.com,+1-923-243-2679,3258 Smith Street,San Diego,CA,business,high,2024-11-20,active
CUST000375,Emma Wilson,emma.wilson@gmail.com,+1-907-354-5924,5001 Wilson Street,Los Angeles,CA,private,low,2023-12-24,inactive
CUST000376,Jessica Garcia,jessica.garcia@outlook.com,+1-365-779-9859,5060 Garcia Street,New York,NY,premium,high,2022-06-13,active
CUST000377,Karen Lopez,karen.lopez@yahoo.com,+1-804-188-1901,1036 Lopez Street,Philadelphia,PA,private,high,2024-08-24,active
CUST000378,Emma Wilson,emma.wilson@gmail.com,+1-512-977-6358,5566 Wilson Street,Denver,CO,premium,high,2021-12-31,active
CUST000379,Michael Davis,michael.davis@gmail.com,+1-980-720-1521,3086 Davis Street,San Jose,CA,private,low,2023-11-21,active
CUST000380,Jessica Taylor,jessica.taylor@outlook.com,+1-672-525-5855,5764 Taylor Street,Dallas,TX,private,medium,2022-06-20,inactive
CUST000381,William Thompson,william.thompson@yahoo.com,+1-626-388-7542,3165 Thompson Street,San Jose,CA,premium,low,2022-01-13,active
CUST000382,Richard Jackson,richard.jackson@email.com,+1-386-921-6014,309 Jackson Street,Detroit,MI,business,high,2020-07-18,active
CUST000383,Jennifer Martin,jennifer.martin@email.com,+1-829-760-6966,5867 Martin Street,New York,NY,retail,high,2023-07-25,active
CUST000384,Oliver Moore,oliver.moore@yahoo.com,+1-569-291-6425,2617 Moore Street,Austin,TX,business,high,2024-04-24,active
CUST000385,Charles Thomas,charles.thomas@gmail.com,+1-908-362-4177,2828 Thomas Street,San Antonio,TX,private,medium,2021-12-04,active
CUST000386,William Williams,william.williams@outlook.com,+1-698-526-9459,577 Williams Street,Seattle,WA,business,low,2025-02-13,active
CUST000387,Sarah Hernandez,sarah.hernandez@gmail.com,+1-631-557-8479,3554 Hernandez Street,Chicago,IL,business,high,2020-06-17,active
CUST000388,Joseph Jones,joseph.jones@yahoo.com,+1-438-981-7458,8182 Jones Street,Fort Worth,TX,private,medium,2022-03-18,active
CUST000389,Ava Martinez,ava.martinez@email.com,+1-402-499-4139,9166 Martinez Street,Seattle,WA,private,medium,2025-06-29,active
CUST000390,Jessica Wilson,jessica.wilson@gmail.com,+1-840-548-3954,460 Wilson Street,Columbus,OH,retail,high,2022-08-07,active
CUST000391,Emma Thomas,emma.thomas@gmail.com,+1-866-390-4223,9654 Thomas Street,San Antonio,TX,private,medium,2021-08-28,active
CUST000392,Thomas Lopez,thomas.lopez@outlook.com,+1-957-669-7400,5670 Lopez Street,Dallas,TX,private,medium,2022-04-19,active
CUST000393,John Jackson,john.jackson@email.com,+1-472-464-8153,4968 Jackson Street,San Diego,CA,retail,low,2021-01-03,active
CUST000394,David Rodriguez,david.rodriguez@outlook.com,+1-592-439-6772,3129 Rodriguez Street,Detroit,MI,private,high,2024-11-24,closed
CUST000395,John Smith,john.smith@gmail.com,+1-751-679-3286,1099 Smith Street,Austin,TX,private,medium,2025-06-04,active
CUST000396,Barbara Johnson,barbara.johnson@outlook.com,+1-989-916-4309,7061 Johnson Street,Portland,OR,business,high,2025-01-16,active
CUST000397,Robert Brown,robert.brown@outlook.com,+1-672-167-1944,9929 Brown Street,Jacksonville,FL,private,high,2021-05-16,active
CUST000398,Oliver Jones,oliver.jones@gmail.com,+1-228-753-4747,9588 Jones Street,Jacksonville,FL,premium,low,2021-01-14,active
CUST000399,Jessica Lee,jessica.lee@yahoo.com,+1-360-113-5744,9996 Lee Street,Detroit,MI,retail,low,2022-08-27,active
CUST000400,John Hernandez,john.hernandez@email.com,+1-700-648-5470,5062 Hernandez Street,Denver,CO,retail,high,2023-02-23,active
CUST000401,Noah Miller,noah.miller@email.com,+1-399-157-6726,1456 Miller Street,Los Angeles,CA,business,low,2020-01-31,inactive
CUST000402,Emma Jackson,emma.jackson@yahoo.com,+1-706-642-2875,6975 Jackson Street,Jacksonville,FL,premium,high,2024-12-13,active
CUST000403,Susan Martinez,susan.martinez@gmail.com,+1-268-512-7515,5122 Martinez Street,Philadelphia,PA,private,low,2020-08-29,active
CUST000404,Barbara Smith,barbara.smith@email.com,+1-529-482-4112,3616 Smith Street,Boston,MA,retail,high,2020-10-01,active
CUST000405,Karen Johnson,karen.johnson@gmail.com,+1-579-821-9523,3301 Johnson Street,Denver,CO,premium,medium,2023-11-17,active
CUST000406,Mary Moore,mary.moore@email.com,+1-786-327-1365,5379 Moore Street,New York,NY,business,medium,2022-03-19,active
CUST000407,Susan Martinez,susan.martinez@yahoo.com,+1-441-123-8217,7182 Martinez Street,Charlotte,NC,business,high,2025-03-08,active
