customer_id,name,email,phone,address,city,state,segment,risk_rating,created_date,status
CUST001289,Jayde Moreau,jayde.moreau@outlook.com,+1-398-408-8889,9348 Birch Court,Richmond,VA,premium,low,2025-02-17,active
CUST001290,Ferman Dubois,ferman.dubois@gmail.com,+1-391-613-6346,6002 Hickory Drive,Raleigh,NC,premium,medium,2026-05-01,active
CUST001291,Jones Santos,jones.santos@yahoo.com,+1-999-303-9472,428 Aspen Circle,Raleigh,NC,business,high,2025-09-18,inactive
CUST001292,Patric Mensah,patric.mensah@protonmail.com,+1-351-435-9197,2575 Pine Road,Orlando,FL,premium,high,2024-12-23,active
CUST001293,Jerusha Fujimoto,jerusha.fujimoto@icloud.com,+1-217-290-5095,4210 Oak Avenue,Richmond,VA,premium,medium,2024-08-24,active
CUST001294,Tye Tanaka,tye.tanaka@icloud.com,+1-632-723-2919,2306 Cedar Lane,Pittsburgh,PA,private,medium,2026-06-27,active
CUST001295,Kennith Watanabe,kennith.watanabe@outlook.com,+1-533-329-8826,311 Cypress Path,Cincinnati,OH,premium,high,2025-09-06,active
CUST001296,Flem Singh,flem.singh@icloud.com,+1-533-456-9045,5625 Hickory Drive,Sacramento,CA,retail,high,2024-02-25,active
CUST001297,Marion Lindqvist,marion.lindqvist@outlook.com,+1-245-967-3567,2674 Cypress Path,Tampa,FL,premium,high,2024-06-21,active
CUST001298,Mychal Watanabe,mychal.watanabe@icloud.com,+1-890-102-5509,8054 Hickory Drive,Tucson,AZ,premium,medium,2026-06-07,active
CUST001299,Chloe Okafor,chloe.okafor@protonmail.com,+1-836-938-7743,731 Hickory Drive,Louisville,KY,retail,high,2024-05-10,active
CUST001300,Kanesha Mensah,kanesha.mensah@yahoo.com,+1-315-630-2962,9280 Chestnut Lane,Louisville,KY,retail,high,2025-07-13,inactive
